"iso","scope","quintile","gender","year_survey","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access"
"SUR","country","4","all",2017,570501,0.2,886.284723187745,1185,4676.15884315694,10196,0.811,0.0729,0.018,0.902,0.884,0.884,0.0987,0.0641,NA,NA,NA,0.948,0.983,NA,NA,NA,NA,NA,NA,0.962,0,0.0323,NA,NA,NA,NA,0.962,0.994,NA,NA,0.00609,0.0384,NA,NA
"SUR","country","5","all",2017,570501,0.2,2076.78926384792,28164.5998535156,8125.77861066412,55100,0.856,0.05,0.00253,0.909,0.906,0.906,0.0777,0.0513,NA,NA,NA,0.957,0.984,NA,NA,NA,NA,NA,NA,0.956,0,0.0198,NA,NA,NA,NA,0.956,0.975,NA,NA,0.0246,0.0444,NA,NA
"SUR","country","total","all",2017,570501,1,657.541733916954,28164.5998535156,3230.6735878268,55100,0.735,0.1,0.00731,0.842,0.835,0.835,0.134,0.0899,NA,NA,NA,0.925,0.969,NA,NA,NA,NA,NA,NA,0.912,0,0.063,NA,NA,NA,NA,0.912,0.975,NA,NA,0.0248,0.0878,NA,NA
"SUR","country","1","female",2017,570501,0.0686799355872857,68.6346734103538,168.5,488.90534088993,1574,0.555,0.216,0.022,0.793,0.771,0.771,0.178,0.144,NA,NA,NA,0.916,0.949,NA,NA,NA,NA,NA,NA,0.783,0,0.147,NA,NA,NA,NA,0.783,0.93,NA,NA,0.0697,0.217,NA,NA
"SUR","country","2","female",2017,570501,0.0692707068657565,273.794918190965,406,1774.44664993577,3605.66674804688,0.678,0.162,0.00892,0.848,0.839,0.839,0.118,0.0657,NA,NA,NA,0.905,0.957,NA,NA,NA,NA,NA,NA,0.892,0,0.0934,NA,NA,NA,NA,0.892,0.985,NA,NA,0.0147,0.108,NA,NA
"SUR","country","3","female",2017,570501,0.0642463748785139,531.97879294395,680,3279.67649258359,7692.16667175293,0.759,0.123,0.00946,0.892,0.882,0.882,0.0915,0.0601,NA,NA,NA,0.942,0.974,NA,NA,NA,NA,NA,NA,0.946,0,0.0358,NA,NA,NA,NA,0.946,0.982,NA,NA,0.0181,0.0539,NA,NA
"SUR","country","4","female",2017,570501,0.0681009478406007,877.170207646986,1185,4911.58981706956,10196,0.77,0.129,0.0152,0.915,0.899,0.899,0.0869,0.0728,NA,NA,NA,0.972,0.986,NA,NA,NA,NA,NA,NA,0.971,0,0.0197,NA,NA,NA,NA,0.971,0.991,NA,NA,0.00916,0.0289,NA,NA
"SUR","country","5","female",2017,570501,0.0537061677585115,1875.01303484283,28164.5998535156,6999.15671211534,28164.5998535156,0.853,0.0548,0,0.908,0.908,0.908,0.0857,0.0621,NA,NA,NA,0.97,0.994,NA,NA,NA,NA,NA,NA,0.974,0,0.00976,NA,NA,NA,NA,0.974,0.984,NA,NA,0.0158,0.0256,NA,NA
"SUR","country","total","female",2017,570501,0.328329909567582,582.625942421105,28164.5998535156,2997.23594589853,28164.5998535156,0.717,0.141,0.0116,0.869,0.858,0.858,0.113,0.0818,NA,NA,NA,0.94,0.971,NA,NA,NA,NA,NA,NA,0.911,0,0.0636,NA,NA,NA,NA,0.911,0.974,NA,NA,0.0259,0.0895,NA,NA
"SUR","country","1","male",2017,570501,0.131320064412714,55.6903542153298,166.66667175293,400.203985912672,1350,0.644,0.121,0,0.765,0.765,0.765,0.192,0.127,NA,NA,NA,0.892,0.957,NA,NA,NA,NA,NA,NA,0.82,0,0.13,NA,NA,NA,NA,0.82,0.95,NA,NA,0.0502,0.18,NA,NA
"SUR","country","2","male",2017,570501,0.134278207249332,301.295724526419,406.547619138445,1930.96829738706,4405,0.674,0.0865,0.00277,0.763,0.76,0.76,0.202,0.14,NA,NA,NA,0.901,0.963,NA,NA,NA,NA,NA,NA,0.919,0,0.0662,NA,NA,NA,NA,0.919,0.985,NA,NA,0.0149,0.0811,NA,NA
"SUR","country","1","all",2017,570501,0.2,60.1354292580074,168.5,430.664002644387,1574,0.612,0.156,0.00793,0.775,0.767,0.767,0.187,0.133,NA,NA,NA,0.901,0.954,NA,NA,NA,NA,NA,NA,0.807,0,0.136,NA,NA,NA,NA,0.807,0.943,NA,NA,0.0572,0.193,NA,NA
"SUR","country","2","all",2017,570501,0.2,291.770723055243,406.547619138445,1876.75647159335,4405,0.675,0.113,0.00495,0.793,0.788,0.788,0.172,0.114,NA,NA,NA,0.902,0.961,NA,NA,NA,NA,NA,NA,0.909,0,0.0758,NA,NA,NA,NA,0.909,0.985,NA,NA,0.0148,0.0906,NA,NA
"SUR","country","5","male",2017,570501,0.148711886971862,2150.86366492547,18366.6666666667,8539.37461643417,55100,0.857,0.0482,0.00351,0.909,0.906,0.906,0.0746,0.0471,NA,NA,NA,0.953,0.98,NA,NA,NA,NA,NA,NA,0.948,0,0.0237,NA,NA,NA,NA,0.948,0.972,NA,NA,0.028,0.0517,NA,NA
"SUR","country","total","male",2017,570501,0.686944594440083,694.165734591879,18366.6666666667,3344.88100006822,55100,0.743,0.0795,0.00514,0.828,0.823,0.823,0.145,0.094,NA,NA,NA,0.917,0.968,NA,NA,NA,NA,NA,NA,0.913,0,0.0627,NA,NA,NA,NA,0.913,0.976,NA,NA,0.0243,0.087,NA,NA
"TTO","country","5","female",2015,1349667,0.0489116629439846,4474.32497612225,30000,18486.2611031519,61000,0.647,0.0468,0.0136,0.707,0.694,0.694,0.248,0.171,NA,NA,NA,0.865,0.942,NA,NA,NA,NA,NA,0.205,NA,0,0.794,NA,NA,NA,NA,0.205,0.999,NA,NA,0.00123,0.795,NA,0
"TTO","country","1","all",2015,1349667,0.2,0,0,0,0,0.63,0.0471,0.00766,0.685,0.677,0.677,0.208,0.175,NA,NA,NA,0.853,0.886,NA,NA,NA,NA,NA,0.317,NA,0,0.679,NA,NA,NA,NA,0.317,0.996,NA,NA,0.0039,0.683,NA,0.003
"TTO","country","2","all",2015,1349667,0.2,0,0,0,0,0.684,0.0611,0.00631,0.751,0.745,0.745,0.191,0.133,NA,NA,NA,0.878,0.936,NA,NA,NA,NA,NA,0.181,NA,0,0.819,NA,NA,NA,NA,0.181,1,NA,NA,0.00045,0.819,NA,3e-04
"TTO","country","3","all",2015,1349667,0.2,830.482296859149,1400,4751.93781852264,13500,0.644,0.0563,0.0132,0.714,0.701,0.701,0.23,0.156,NA,NA,NA,0.857,0.931,NA,NA,NA,NA,NA,0.161,NA,0,0.837,NA,NA,NA,NA,0.161,0.998,NA,NA,0.0018,0.839,NA,0.00015
"TTO","country","4","all",2015,1349667,0.2,1983.49191800715,2750,10395.815080429,29700,0.628,0.0635,0.012,0.703,0.691,0.691,0.242,0.163,NA,NA,NA,0.854,0.933,NA,NA,NA,NA,NA,0.166,NA,0,0.833,NA,NA,NA,NA,0.166,0.999,NA,NA,0.00105,0.834,NA,3e-04
"TTO","country","5","all",2015,1349667,0.2,4571.18136031183,65000,18362.4356413962,84000,0.639,0.0453,0.0122,0.697,0.685,0.685,0.248,0.174,NA,NA,NA,0.859,0.933,NA,NA,NA,NA,NA,0.188,NA,0,0.81,NA,NA,NA,NA,0.188,0.998,NA,NA,0.00165,0.812,NA,0.00105
"TTO","country","total","all",2015,1349667,1,1386.28211279118,65000,6441.25770917155,84000,0.645,0.0547,0.0103,0.71,0.7,0.7,0.224,0.16,NA,NA,NA,0.86,0.924,NA,NA,NA,NA,NA,0.203,NA,0,0.796,NA,NA,NA,NA,0.203,0.998,NA,NA,0.00177,0.797,NA,0.000961
"TTO","country","1","female",2015,1349667,0.0749525472629261,0,0,0,0,0.613,0.0573,0.00956,0.68,0.67,0.67,0.222,0.192,NA,NA,NA,0.863,0.892,NA,NA,NA,NA,NA,0.343,NA,0,0.653,NA,NA,NA,NA,0.343,0.996,NA,NA,0.00398,0.657,NA,0.00358
"TTO","country","2","female",2015,1349667,0.0710782374812119,0,0,0,0,0.693,0.0603,0.00549,0.759,0.753,0.753,0.177,0.121,NA,NA,NA,0.874,0.93,NA,NA,NA,NA,NA,0.192,NA,0,0.807,NA,NA,NA,NA,0.192,0.999,NA,NA,0.000844,0.808,NA,0.000422
"TTO","country","3","female",2015,1349667,0.0754203034385801,756.569553398058,1400,4625.15899029126,13500,0.637,0.0575,0.00703,0.702,0.695,0.695,0.22,0.146,NA,NA,NA,0.841,0.915,NA,NA,NA,NA,NA,0.213,NA,0,0.782,NA,NA,NA,NA,0.213,0.995,NA,NA,0.00455,0.787,NA,0
"TTO","country","4","female",2015,1349667,0.0614276139410188,1971.36263736264,2750,10739.4391707583,27000,0.656,0.0615,0.0141,0.731,0.717,0.717,0.225,0.155,NA,NA,NA,0.872,0.942,NA,NA,NA,NA,NA,0.185,NA,0,0.815,NA,NA,NA,NA,0.185,1,NA,NA,0.000484,0.815,NA,0.000484
"TTO","country","3","male",2015,1349667,0.12457969656142,875.228926475999,1400,4828.68947195185,12500,0.649,0.0556,0.0167,0.721,0.704,0.704,0.236,0.162,NA,NA,NA,0.867,0.941,NA,NA,NA,NA,NA,0.131,NA,0,0.868,NA,NA,NA,NA,0.131,1,NA,NA,0.000236,0.869,NA,0.000236
"TTO","country","total","female",2015,1349667,0.335750763874342,1135.79747075354,30000,5619.56851186506,61000,0.648,0.0572,0.00956,0.715,0.706,0.706,0.216,0.157,NA,NA,NA,0.862,0.922,NA,NA,NA,NA,NA,0.232,NA,0,0.766,NA,NA,NA,NA,0.232,0.998,NA,NA,0.00237,0.768,NA,0.001
"TTO","country","1","male",2015,1349667,0.125047452737074,0,0,0,0,0.641,0.041,0.00651,0.688,0.682,0.682,0.2,0.165,NA,NA,NA,0.847,0.882,NA,NA,NA,NA,NA,0.301,NA,0,0.695,NA,NA,NA,NA,0.301,0.996,NA,NA,0.00386,0.699,NA,0.00265
"TTO","country","2","male",2015,1349667,0.128921762518788,0,0,0,0,0.679,0.0615,0.00676,0.747,0.74,0.74,0.199,0.14,NA,NA,NA,0.881,0.939,NA,NA,NA,NA,NA,0.174,NA,0,0.825,NA,NA,NA,NA,0.174,1,NA,NA,0.000233,0.826,NA,0.000233
"TTO","country","4","male",2015,1349667,0.138572386058981,1988.86869465077,2750,10243.4903022975,29700,0.615,0.0644,0.0111,0.691,0.68,0.68,0.25,0.166,NA,NA,NA,0.846,0.929,NA,NA,NA,NA,NA,0.158,NA,0,0.841,NA,NA,NA,NA,0.158,0.999,NA,NA,0.00131,0.842,NA,0.000218
"TTO","country","5","male",2015,1349667,0.151088337056015,4602.53657216843,65000,18322.3497594063,84000,0.637,0.0449,0.0117,0.694,0.682,0.682,0.248,0.175,NA,NA,NA,0.857,0.93,NA,NA,NA,NA,NA,0.183,NA,0,0.815,NA,NA,NA,NA,0.183,0.998,NA,NA,0.00179,0.817,NA,0.00139
"TTO","country","total","male",2015,1349667,0.664249236125658,1512.89183295203,65000,6856.58792057243,84000,0.643,0.0534,0.0106,0.708,0.697,0.697,0.228,0.162,NA,NA,NA,0.859,0.925,NA,NA,NA,NA,NA,0.188,NA,0,0.81,NA,NA,NA,NA,0.188,0.999,NA,NA,0.00148,0.812,NA,0.000941
"URY","country","1","all",2018,3505985,0.2,4956.65676760681,7900,26769.7553552058,86300,0.923,0.0188,NA,0.942,0.942,0.942,0.052,0.0501,NA,NA,NA,0.992,0.994,NA,NA,NA,NA,0.963,0.445,0.527,NA,NA,0.436,0.511,NA,NA,0.973,0.973,0.946,0.946,0.0274,0.0274,0.0536,0.124
"URY","country","3","female",2018,3505985,0.0764028502991612,15213.3681162082,18333.3333333333,58549.7943386306,168400,0.966,0.00226,NA,0.968,0.968,0.968,0.0293,0.0285,NA,NA,NA,0.997,0.998,NA,NA,NA,NA,0.986,0.643,0.353,NA,NA,0.635,0.349,NA,NA,0.996,0.996,0.984,0.984,0.00379,0.00379,0.0163,0.0203
"URY","country","4","female",2018,3505985,0.0777404012173729,22901.218426479,28850,78892.8955970627,181480,0.975,0.000123,NA,0.975,0.975,0.975,0.0225,0.022,NA,NA,NA,0.997,0.998,NA,NA,NA,NA,0.989,0.719,0.279,NA,NA,0.71,0.277,NA,NA,0.997,0.997,0.987,0.987,0.00253,0.00253,0.0132,0.00454
"URY","country","5","female",2018,3505985,0.0777605498450544,46703.5147332697,927000,136118.926552033,2160000,0.988,5.85e-05,NA,0.988,0.988,0.988,0.0117,0.0115,NA,NA,NA,0.999,1,NA,NA,NA,NA,0.995,0.83,0.169,NA,NA,0.826,0.168,NA,NA,0.999,0.999,0.994,0.994,0.00148,0.00148,0.00607,0.00141
"URY","country","total","female",2018,3505985,0.414809787094104,16499.4496791164,927000,59266.2707041585,2160000,0.966,0.00729,NA,0.974,0.974,0.974,0.0241,0.0231,NA,NA,NA,0.997,0.998,NA,NA,NA,NA,0.982,0.648,0.341,NA,NA,0.639,0.335,NA,NA,0.989,0.989,0.974,0.974,0.0113,0.0113,0.0257,0.0472
"URY","country","1","male",2018,3505985,0.102697922021306,5197.49804438923,7900,27987.109706267,86300,0.9,0.0134,NA,0.914,0.914,0.914,0.0778,0.0756,NA,NA,NA,0.989,0.991,NA,NA,NA,NA,0.965,0.406,0.572,NA,NA,0.396,0.556,NA,NA,0.978,0.978,0.952,0.952,0.0223,0.0223,0.048,0.104
"URY","country","2","male",2018,3505985,0.121583260913951,10169.5124580507,12500,45758.1194290297,126800,0.892,0.00622,NA,0.898,0.898,0.898,0.096,0.0943,NA,NA,NA,0.993,0.994,NA,NA,NA,NA,0.983,0.49,0.502,NA,NA,0.481,0.498,NA,NA,0.992,0.992,0.978,0.978,0.00787,0.00787,0.0218,0.0314
"URY","country","2","all",2018,3505985,0.2,10173.1728423353,12500,45164.9116737977,145344,0.919,0.00624,NA,0.925,0.925,0.925,0.07,0.0683,NA,NA,NA,0.994,0.995,NA,NA,NA,NA,0.982,0.53,0.461,NA,NA,0.52,0.456,NA,NA,0.991,0.991,0.976,0.976,0.00936,0.00936,0.024,0.0373
"URY","country","3","all",2018,3505985,0.2,15167.0554114923,18333.3333333333,59556.0682607091,168400,0.931,0.00218,NA,0.933,0.933,0.933,0.0633,0.0627,NA,NA,NA,0.996,0.996,NA,NA,NA,NA,0.987,0.592,0.403,NA,NA,0.585,0.399,NA,NA,0.995,0.995,0.984,0.984,0.00506,0.00506,0.0164,0.0184
"URY","country","4","all",2018,3505985,0.2,22838.8973956473,28850,80691.859152296,214833.328125,0.949,0.000505,NA,0.949,0.949,0.949,0.0483,0.0479,NA,NA,NA,0.997,0.998,NA,NA,NA,NA,0.991,0.685,0.312,NA,NA,0.679,0.309,NA,NA,0.997,0.997,0.988,0.988,0.00305,0.00305,0.0121,0.00528
"URY","country","5","all",2018,3505985,0.2,47896.2021246535,1816916,147507.8034119,3626400,0.977,2.42e-05,NA,0.977,0.977,0.977,0.0211,0.0206,NA,NA,NA,0.998,0.999,NA,NA,NA,NA,0.995,0.809,0.19,NA,NA,0.805,0.189,NA,NA,0.999,0.999,0.994,0.994,0.00132,0.00132,0.00615,0.00202
"URY","country","total","all",2018,3505985,1,17541.6042252824,1816916,64361.0363922022,3626400,0.94,0.00555,NA,0.945,0.945,0.945,0.051,0.0499,NA,NA,NA,0.995,0.996,NA,NA,NA,NA,0.984,0.612,0.379,NA,NA,0.605,0.373,NA,NA,0.991,0.991,0.978,0.978,0.00925,0.00925,0.0225,0.0374
"URY","country","1","female",2018,3505985,0.0973020779786945,4702.45974349054,7900,25484.8931527259,81850,0.948,0.0244,NA,0.972,0.972,0.972,0.0248,0.0232,NA,NA,NA,0.996,0.997,NA,NA,NA,NA,0.961,0.487,0.48,NA,NA,0.478,0.463,NA,NA,0.967,0.967,0.94,0.94,0.0329,0.0329,0.0595,0.145
"URY","country","2","female",2018,3505985,0.078416739086049,10178.8481798042,12500,44245.1573697912,145344,0.958,0.00626,NA,0.964,0.964,0.964,0.0324,0.0308,NA,NA,NA,0.995,0.997,NA,NA,NA,NA,0.981,0.588,0.401,NA,NA,0.576,0.397,NA,NA,0.988,0.988,0.973,0.973,0.0115,0.0115,0.027,0.0458
"URY","rural","5","male",2018,3505985,0.00910516823870083,43995.8623670203,291556,136671.637126877,874668,0.663,0,NA,0.663,0.663,0.663,0.313,0.312,NA,NA,NA,0.975,0.976,NA,NA,NA,NA,0.992,0.153,0.837,NA,NA,0.153,0.829,NA,NA,0.99,0.99,0.982,0.982,0.00976,0.00976,0.0178,0.0159
"URY","rural","total","male",2018,3505985,0.114606267569688,13709.6676216641,291556,52990.3040078914,874668,0.64,0.00609,NA,0.646,0.646,0.646,0.337,0.335,NA,NA,NA,0.981,0.984,NA,NA,NA,NA,0.988,0.171,0.817,NA,NA,0.17,0.81,NA,NA,0.988,0.988,0.98,0.98,0.012,0.012,0.02,0.0564
"URY","urban","1","all",2018,3505985,0.158847815773615,4913.56170389232,7900,26656.8422526786,86300,0.969,0.0189,NA,0.988,0.988,0.988,0.00847,0.00714,NA,NA,NA,0.995,0.996,NA,NA,NA,NA,0.959,0.506,0.464,NA,NA,0.494,0.446,NA,NA,0.97,0.97,0.941,0.941,0.0303,0.0303,0.0595,0.117
"URY","urban","2","all",2018,3505985,0.156454170140217,10181.1794589639,12500,45323.7860041243,145344,0.984,0.00525,NA,0.989,0.989,0.989,0.00913,0.008,NA,NA,NA,0.997,0.998,NA,NA,NA,NA,0.98,0.622,0.369,NA,NA,0.61,0.364,NA,NA,0.99,0.99,0.974,0.974,0.00954,0.00954,0.026,0.0292
"URY","urban","3","all",2018,3505985,0.163599889088218,15177.0575572762,18333.3333333333,59814.0656313744,168400,0.992,0.00189,NA,0.994,0.994,0.994,0.00453,0.00429,NA,NA,NA,0.999,0.999,NA,NA,NA,NA,0.986,0.693,0.304,NA,NA,0.684,0.3,NA,NA,0.996,0.996,0.984,0.984,0.00371,0.00371,0.0159,0.0149
"URY","urban","4","all",2018,3505985,0.173058027800671,22864.2941510373,28850,81237.0548367394,214833.328125,0.995,0.000428,NA,0.995,0.995,0.995,0.0038,0.0035,NA,NA,NA,0.999,0.999,NA,NA,NA,NA,0.991,0.766,0.231,NA,NA,0.759,0.23,NA,NA,0.998,0.998,0.989,0.989,0.00212,0.00212,0.0114,0.00299
"URY","urban","5","all",2018,3505985,0.187499576651483,48172.1425875263,1816916,148712.706372177,3626400,0.997,0,NA,0.997,0.997,0.997,0.00231,0.00201,NA,NA,NA,0.999,1,NA,NA,NA,NA,0.995,0.855,0.144,NA,NA,0.851,0.144,NA,NA,1,1,0.995,0.995,0.000359,0.000359,0.00502,0.00134
"URY","urban","total","all",2018,3505985,0.829906609250131,18459.0770598185,1816916,67141.0739704451,3626400,0.988,0.00501,NA,0.993,0.993,0.993,0.00549,0.00485,NA,NA,NA,0.998,0.998,NA,NA,NA,NA,0.983,0.696,0.296,NA,NA,0.687,0.29,NA,NA,0.991,0.991,0.977,0.977,0.00876,0.00876,0.0227,0.0314
"URY","urban","1","female",2018,3505985,0.0802580950482631,4693.35161843853,7900,25359.0705950358,81850,0.968,0.0251,NA,0.994,0.994,0.994,0.00442,0.00378,NA,NA,NA,0.997,0.998,NA,NA,NA,NA,0.958,0.536,0.428,NA,NA,0.525,0.41,NA,NA,0.964,0.964,0.936,0.936,0.0362,0.0362,0.0641,0.139
"URY","urban","2","female",2018,3505985,0.0650713763957776,10181.2156536927,12500,43694.5687219604,145344,0.987,0.00415,NA,0.991,0.991,0.991,0.00668,0.00494,NA,NA,NA,0.996,0.997,NA,NA,NA,NA,0.979,0.657,0.33,NA,NA,0.645,0.326,NA,NA,0.987,0.987,0.971,0.971,0.0129,0.0129,0.0294,0.0369
"URY","urban","3","female",2018,3505985,0.0669954766701076,15195.4455108624,18333.3333333333,58724.7856954519,168400,0.994,0.00139,NA,0.996,0.996,0.996,0.00408,0.00369,NA,NA,NA,1,1,NA,NA,NA,NA,0.986,0.711,0.286,NA,NA,0.702,0.282,NA,NA,0.997,0.997,0.984,0.984,0.00321,0.00321,0.0165,0.0161
"URY","urban","4","female",2018,3505985,0.0702821045264723,22888.3506018601,28850,79085.7034627777,181480,0.996,6.64e-05,NA,0.996,0.996,0.996,0.00217,0.00217,NA,NA,NA,0.998,0.998,NA,NA,NA,NA,0.989,0.776,0.222,NA,NA,0.767,0.22,NA,NA,0.998,0.998,0.987,0.987,0.00204,0.00204,0.0128,0.00264
"URY","urban","5","female",2018,3505985,0.0743652947352378,46867.2469200601,927000,137310.148019416,2160000,0.998,0,NA,0.998,0.998,0.998,0.00158,0.00158,NA,NA,NA,1,1,NA,NA,NA,NA,0.995,0.863,0.137,NA,NA,0.859,0.136,NA,NA,1,1,0.995,0.995,0.000224,0.000224,0.00478,0.00143
"URY","urban","total","female",2018,3505985,0.359322663913923,17235.3527722538,927000,61273.7156643073,2160000,0.989,0.0065,NA,0.995,0.995,0.995,0.00373,0.00319,NA,NA,NA,0.998,0.999,NA,NA,NA,NA,0.981,0.708,0.281,NA,NA,0.699,0.275,NA,NA,0.989,0.989,0.974,0.974,0.0113,0.0113,0.026,0.041
"URY","urban","1","male",2018,3505985,0.0785897207253518,5138.44661003292,7900,27982.1641915876,86300,0.969,0.0125,NA,0.982,0.982,0.982,0.0127,0.0106,NA,NA,NA,0.992,0.994,NA,NA,NA,NA,0.96,0.475,0.501,NA,NA,0.462,0.483,NA,NA,0.976,0.976,0.945,0.945,0.0242,0.0242,0.0547,0.0941
"URY","urban","2","male",2018,3505985,0.0913827937444396,10181.1536856129,12500,46483.910428583,126800,0.981,0.0061,NA,0.987,0.987,0.987,0.011,0.0104,NA,NA,NA,0.998,0.998,NA,NA,NA,NA,0.981,0.594,0.399,NA,NA,0.583,0.394,NA,NA,0.993,0.993,0.977,0.977,0.00693,0.00693,0.0234,0.0231
"URY","urban","3","male",2018,3505985,0.0966044124181107,15164.3054511905,18333.3333333333,60569.484837471,132000,0.991,0.00226,NA,0.993,0.993,0.993,0.00487,0.00474,NA,NA,NA,0.998,0.998,NA,NA,NA,NA,0.987,0.679,0.317,NA,NA,0.671,0.313,NA,NA,0.996,0.996,0.985,0.985,0.00408,0.00408,0.0154,0.0139
"URY","urban","4","male",2018,3505985,0.102775923274199,22847.8434305048,28848,82708.231132909,214833.328125,0.994,0.000694,NA,0.994,0.994,0.994,0.00501,0.00449,NA,NA,NA,0.999,0.999,NA,NA,NA,NA,0.992,0.759,0.239,NA,NA,0.753,0.237,NA,NA,0.998,0.998,0.99,0.99,0.00217,0.00217,0.0104,0.00325
"URY","urban","5","male",2018,3505985,0.113134281916245,49029.8750914698,1816916,156207.822779656,3626400,0.997,0,NA,0.997,0.997,0.997,0.00285,0.00233,NA,NA,NA,0.999,1,NA,NA,NA,NA,0.995,0.85,0.15,NA,NA,0.845,0.15,NA,NA,1,1,0.995,0.995,0.000458,0.000458,0.0052,0.00127
"URY","urban","total","male",2018,3505985,0.470583945336208,19393.4733035954,1816916,71621.1987974676,3626400,0.987,0.00383,NA,0.991,0.991,0.991,0.0069,0.00618,NA,NA,NA,0.997,0.998,NA,NA,NA,NA,0.984,0.685,0.308,NA,NA,0.677,0.303,NA,NA,0.993,0.993,0.98,0.98,0.00674,0.00674,0.0201,0.0239
"URY","country","3","male",2018,3505985,0.123597149700839,15138.4267363656,18333.3333333333,60178.1068434321,146386,0.907,0.00212,NA,0.909,0.909,0.909,0.0861,0.0855,NA,NA,NA,0.995,0.995,NA,NA,NA,NA,0.987,0.558,0.436,NA,NA,0.551,0.432,NA,NA,0.994,0.994,0.983,0.983,0.00592,0.00592,0.0165,0.0171
"URY","country","4","male",2018,3505985,0.122259598782627,22799.2697345934,28848,81835.754191637,214833.328125,0.931,0.000765,NA,0.931,0.931,0.931,0.066,0.0656,NA,NA,NA,0.997,0.997,NA,NA,NA,NA,0.992,0.663,0.334,NA,NA,0.657,0.332,NA,NA,0.997,0.997,0.989,0.989,0.0034,0.0034,0.0113,0.00579
"URY","country","5","male",2018,3505985,0.122239450154946,48654.9099495801,1816916,154752.64397375,3626400,0.97,0,NA,0.97,0.97,0.97,0.0277,0.0271,NA,NA,NA,0.997,0.998,NA,NA,NA,NA,0.995,0.794,0.205,NA,NA,0.79,0.204,NA,NA,0.999,0.999,0.994,0.994,0.0012,0.0012,0.00621,0.00244
"URY","country","total","male",2018,3505985,0.585190212905896,18280.3313876313,1816916,67972.4410666881,3626400,0.92,0.00427,NA,0.925,0.925,0.925,0.0707,0.0696,NA,NA,NA,0.994,0.995,NA,NA,NA,NA,0.985,0.586,0.406,NA,NA,0.579,0.401,NA,NA,0.992,0.992,0.98,0.98,0.00776,0.00776,0.0201,0.0301
"URY","rural","1","all",2018,3505985,0.0411521842263851,5123.00411636508,7900,27205.600986388,58200,0.751,0.0184,NA,0.769,0.769,0.769,0.217,0.213,NA,NA,NA,0.983,0.987,NA,NA,NA,NA,0.977,0.215,0.768,NA,NA,0.214,0.755,NA,NA,0.984,0.984,0.969,0.969,0.0165,0.0165,0.0315,0.15
"URY","rural","2","all",2018,3505985,0.0435458298597828,10144.4061713524,12500,44594.0980829702,94300,0.688,0.00979,NA,0.697,0.697,0.697,0.289,0.285,NA,NA,NA,0.983,0.986,NA,NA,NA,NA,0.989,0.2,0.792,NA,NA,0.194,0.789,NA,NA,0.991,0.991,0.983,0.983,0.00871,0.00871,0.0166,0.0664
"URY","rural","3","all",2018,3505985,0.0364001109117817,15122.1008797641,18333.3333333333,58396.5019800406,146386,0.661,0.00344,NA,0.664,0.664,0.664,0.32,0.318,NA,NA,NA,0.982,0.984,NA,NA,NA,NA,0.99,0.152,0.837,NA,NA,0.15,0.832,NA,NA,0.989,0.989,0.981,0.981,0.011,0.011,0.0187,0.0337
"URY","rural","4","all",2018,3505985,0.0269419721993287,22675.7648540567,28835.8330078125,77189.8701658488,169575,0.665,0.000981,NA,0.666,0.666,0.666,0.323,0.321,NA,NA,NA,0.988,0.989,NA,NA,NA,NA,0.992,0.186,0.806,NA,NA,0.183,0.8,NA,NA,0.991,0.991,0.984,0.984,0.00882,0.00882,0.0162,0.0194
"URY","rural","5","all",2018,3505985,0.0125004233485174,43757.2447047992,291556,129434.911905801,874668,0.698,0.000362,NA,0.699,0.699,0.699,0.283,0.28,NA,NA,NA,0.979,0.982,NA,NA,NA,NA,0.993,0.16,0.825,NA,NA,0.16,0.818,NA,NA,0.985,0.985,0.978,0.978,0.0147,0.0147,0.0219,0.0115
"URY","rural","total","all",2018,3505985,0.170093390749869,13065.1412314404,291556,50796.8905428179,874668,0.695,0.00827,NA,0.703,0.703,0.703,0.283,0.28,NA,NA,NA,0.983,0.986,NA,NA,NA,NA,0.987,0.187,0.801,NA,NA,0.185,0.794,NA,NA,0.988,0.988,0.979,0.979,0.0117,0.0117,0.0212,0.0677
"URY","rural","1","female",2018,3505985,0.0170439829304314,4745.34882458854,7900,26077.3766605732,58200,0.849,0.0212,NA,0.87,0.87,0.87,0.123,0.116,NA,NA,NA,0.987,0.993,NA,NA,NA,NA,0.972,0.253,0.73,NA,NA,0.249,0.713,NA,NA,0.983,0.983,0.962,0.962,0.0168,0.0168,0.0376,0.174
